opportunity_id,account_id,originating_lead_id,owner_rep_id,created_at,close_date,stage,amount,is_closed,is_won,is_closed_lost,opportunity_source,lead_source,region,territory_id,segment,industry,sales_cycle_days,loss_reason_id,loss_reason,loss_reason_category,controllable_loss_flag,days_in_stage,activity_count,days_since_last_activity,next_step_exists,operational_risk_score
OPP_000630,ACC_000178,LEAD_005261,REP_AMER_MM_01,2024-08-18,2024-10-04,Closed Lost,156000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Financial Services,47,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,2,10,6,0,0
OPP_000631,ACC_002212,LEAD_001769,REP_AMER_COMM_06,2025-05-07,2025-05-20,Closed Lost,46000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Logistics,13,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,6,2,0,2
OPP_000632,ACC_001945,LEAD_009578,REP_ANZ_02,2025-05-06,,Proposal,820000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Technology,,,,,,12,8,8,0,1
OPP_000633,ACC_000825,LEAD_008709,REP_AMER_COMM_08,2025-05-02,,Demo,73000,0,0,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Retail,,,,,,1,9,7,1,1
OPP_000634,ACC_000879,LEAD_002773,REP_UKI_03,2024-10-01,2024-12-18,Closed Lost,79000,1,0,1,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Education,78,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,4,5,0,5
OPP_000635,ACC_000209,LEAD_007967,REP_UKI_03,2024-06-30,,Proposal,477000,0,0,0,converted_mql,Partner Referral,EMEA,UKI,Enterprise,Manufacturing,,,,,,17,10,13,0,2
OPP_000636,ACC_001123,LEAD_006427,REP_AMER_COMM_04,2025-03-11,,Discovery,43000,0,0,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Healthcare,,,,,,28,14,6,1,1
OPP_000637,ACC_001852,LEAD_010388,REP_SEU_01,2024-11-13,,Discovery,55000,0,0,0,converted_mql,Demo Request,APJ,INDIA,Commercial,Education,,,,,,9,13,8,0,3
OPP_000638,ACC_001958,LEAD_007514,REP_AMER_COMM_01,2025-06-12,2025-06-26,Closed Lost,88000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Telecommunications,14,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,1,9,2,0,4
OPP_000639,ACC_000741,LEAD_006089,REP_AMER_COMM_02,2025-05-23,,Proposal,28000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,,,,,,23,7,5,1,1
OPP_000640,ACC_001845,LEAD_010721,REP_FRBNLX_01,2024-10-10,2024-12-25,Closed Won,589000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Enterprise,Technology,76,,,,,1,8,0,0,1
OPP_000641,ACC_000649,LEAD_010905,REP_AMER_MM_06,2025-03-26,2025-05-02,Closed Won,169000,1,1,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Telecommunications,37,,,,,2,10,6,0,1
OPP_000642,ACC_001987,LEAD_011978,REP_AMER_MM_01,2025-02-26,2025-03-30,Closed Won,157000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,32,,,,,2,7,4,0,1
OPP_000643,ACC_001514,LEAD_001434,REP_AMER_MM_03,2024-07-07,2024-09-20,Closed Won,233000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,75,,,,,0,6,6,0,1
OPP_000644,ACC_001839,LEAD_008939,REP_AMER_ENT_06,2025-01-03,2025-03-08,Closed Lost,717000,1,0,1,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Telecommunications,64,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,12,1,0,2
OPP_000645,ACC_000058,LEAD_002723,REP_UKI_02,2025-01-15,,Demo,237000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Manufacturing,,,,,,11,12,4,1,1
OPP_000646,ACC_000128,LEAD_009793,REP_JPKR_01,2024-09-22,2024-11-04,Closed Won,62000,1,1,0,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Commercial,Technology,43,,,,,0,7,6,0,0
OPP_000647,ACC_001690,LEAD_002706,REP_DACH_01,2025-02-04,,Demo,290000,0,0,0,converted_mql,Partner Referral,EMEA,DACH,Mid-Market,Financial Services,,,,,,23,13,9,1,2
OPP_000648,ACC_001588,LEAD_011732,REP_LATAM_02,2025-01-28,2025-03-21,Closed Lost,104000,1,0,1,converted_mql,Demo Request,AMER,LATAM,Mid-Market,Energy,52,LR_TIMING,Timing,Timing,0,1,8,5,0,1
OPP_000649,ACC_001820,LEAD_010300,REP_SEA_02,2025-02-16,2025-03-07,Closed Won,148000,1,1,0,converted_mql,Demo Request,APJ,SEA,Mid-Market,Financial Services,19,,,,,2,11,1,0,1
OPP_000650,ACC_001258,LEAD_004842,REP_UKI_03,2025-05-25,,Qualification,298000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Technology,,,,,,1,13,0,1,2
OPP_000651,ACC_002152,LEAD_011106,REP_FRBNLX_02,2025-01-10,,Discovery,55000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,,,,,,8,10,8,1,2
OPP_000652,ACC_002248,LEAD_011484,REP_AMER_MM_02,2024-05-19,2024-07-02,Closed Lost,69000,1,0,1,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Technology,44,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,14,3,0,3
OPP_000653,ACC_000002,LEAD_008917,REP_INDIA_03,2025-06-14,2025-06-27,Closed Lost,46000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,13,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,2,0,0,5
OPP_000654,ACC_000743,LEAD_009155,REP_ANZ_01,2025-05-13,2025-08-06,Closed Lost,213000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Education,85,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,8,5,0,6
OPP_000655,ACC_001257,LEAD_004347,REP_AMER_MM_02,2024-08-17,2024-09-11,Closed Won,56000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Telecommunications,25,,,,,1,10,6,0,2
OPP_000656,ACC_001320,LEAD_002722,REP_AMER_ENT_04,2024-08-10,2024-11-11,Closed Won,550000,1,1,0,converted_mql,Partner Referral,AMER,AMER_ENT,Enterprise,Telecommunications,93,,,,,1,10,5,0,1
OPP_000657,ACC_001774,LEAD_010946,REP_AMER_MM_05,2024-06-04,,Demo,179000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Retail,,,,,,15,9,9,1,1
OPP_000658,ACC_001647,LEAD_007411,REP_AMER_COMM_07,2025-06-19,2025-08-01,Closed Won,51000,1,1,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Technology,43,,,,,2,8,0,0,0
OPP_000659,ACC_000019,LEAD_001376,REP_AMER_MM_06,2024-11-15,2025-03-02,Closed Won,241000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,107,,,,,1,6,5,0,1
OPP_000660,ACC_001804,LEAD_005267,REP_JPKR_03,2024-08-30,2024-09-06,Closed Won,58000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Technology,7,,,,,1,7,2,0,0
OPP_000661,ACC_000099,LEAD_006482,REP_ANZ_01,2024-04-29,2024-05-06,Closed Won,46000,1,1,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Telecommunications,7,,,,,2,9,1,0,0
OPP_000662,ACC_001182,LEAD_003711,REP_UKI_02,2024-09-24,2024-10-18,Closed Lost,64000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Education,24,LR_NO_DECISION,No decision,Timing,0,2,4,2,0,4
OPP_000663,ACC_000853,LEAD_005665,REP_AMER_MM_08,2024-09-09,2024-12-11,Closed Lost,149000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Financial Services,93,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,8,3,0,4
OPP_000664,ACC_001980,LEAD_002382,REP_ANZ_02,2025-03-10,,Proposal,215000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Technology,,,,,,17,11,0,1,1
OPP_000665,ACC_002054,LEAD_007715,REP_MEA_01,2025-05-08,,Qualification,97000,0,0,0,converted_mql,Demo Request,EMEA,MEA,Commercial,Technology,,,,,,1,9,3,1,1
OPP_000666,ACC_000283,LEAD_004656,REP_AMER_COMM_02,2024-09-03,,Proposal,907000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Enterprise,Healthcare,,,,,,17,13,6,1,1
OPP_000667,ACC_000682,LEAD_001500,REP_AMER_ENT_05,2025-03-10,2025-06-06,Closed Won,634000,1,1,0,converted_mql,Paid Search,AMER,AMER_ENT,Enterprise,Energy,88,,,,,0,5,3,0,1
OPP_000668,ACC_000737,LEAD_009030,REP_FRBNLX_02,2024-09-29,2024-11-27,Closed Won,115000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Technology,59,,,,,0,5,4,0,1
OPP_000669,ACC_002196,LEAD_009254,REP_AMER_MM_02,2024-05-26,,Discovery,236000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Energy,,,,,,18,11,6,1,2
OPP_000670,ACC_000314,LEAD_010732,REP_AMER_MM_03,2024-04-12,2024-05-03,Closed Lost,140000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,21,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,9,3,0,3
OPP_000671,ACC_001908,LEAD_010151,REP_LATAM_02,2024-07-14,,Demo,49000,0,0,0,converted_mql,Demo Request,AMER,LATAM,Commercial,Technology,,,,,,15,14,13,0,1
OPP_000672,ACC_000494,LEAD_003914,REP_AMER_COMM_04,2025-05-06,,Demo,37000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Healthcare,,,,,,10,8,0,1,1
OPP_000673,ACC_000928,LEAD_010022,REP_AMER_ENT_04,2024-12-23,,Proposal,694000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Healthcare,,,,,,23,10,1,1,2
OPP_000674,ACC_000067,LEAD_005388,REP_AMER_MM_08,2025-05-01,2025-07-21,Closed Lost,142000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Manufacturing,81,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,8,1,0,3
OPP_000675,ACC_000618,LEAD_004655,REP_SEA_02,2024-05-21,2024-07-02,Closed Lost,45000,1,0,1,converted_mql,Demo Request,APJ,SEA,Commercial,Financial Services,42,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,6,6,0,3
OPP_000676,ACC_000348,LEAD_007325,REP_AMER_MM_08,2025-01-04,,Demo,249000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,,,,,,13,12,2,1,2
OPP_000677,ACC_000282,LEAD_001474,REP_UKI_02,2024-05-21,2024-06-27,Closed Lost,173000,1,0,1,converted_mql,Partner Referral,EMEA,DACH,Mid-Market,Logistics,37,LR_UNRESPONSIVE,Unresponsive,Operational,1,2,10,1,0,2
OPP_000678,ACC_000208,LEAD_001483,REP_UKI_01,2024-08-17,2024-10-20,Closed Lost,68000,1,0,1,converted_mql,Partner Referral,EMEA,UKI,Mid-Market,Healthcare,64,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,12,2,0,4
OPP_000679,ACC_000676,LEAD_002370,REP_DACH_02,2024-07-23,2024-10-20,Closed Won,134000,1,1,0,converted_mql,Partner Referral,EMEA,DACH,Mid-Market,Technology,89,,,,,0,9,0,0,0
OPP_000680,ACC_001306,LEAD_005807,REP_SEU_01,2025-03-11,2025-03-24,Closed Lost,66000,1,0,1,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Technology,13,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,4,0,0,3
OPP_000681,ACC_001037,LEAD_011885,REP_JPKR_02,2024-08-22,2024-09-29,Closed Lost,48000,1,0,1,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Commercial,Telecommunications,38,LR_PRICE,Price,Commercial,0,0,12,2,0,2
OPP_000682,ACC_001071,LEAD_008297,REP_AMER_MM_03,2024-01-21,2024-03-10,Closed Lost,833000,1,0,1,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Enterprise,Retail,49,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,9,2,0,2
OPP_000683,ACC_002168,LEAD_001409,REP_AMER_COMM_01,2024-10-04,2024-12-23,Closed Lost,650000,1,0,1,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Enterprise,Energy,80,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,12,4,0,4
OPP_000684,ACC_001685,LEAD_003597,REP_AMER_ENT_05,2025-02-03,2025-04-30,Closed Lost,823000,1,0,1,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Manufacturing,86,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,7,3,0,4
OPP_000685,ACC_001676,LEAD_007071,REP_ANZ_01,2025-07-04,,Negotiation,46000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Public Sector,,,,,,9,11,10,1,1
OPP_000686,ACC_001247,LEAD_011403,REP_AMER_MM_07,2024-10-02,,Demo,178000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Retail,,,,,,19,9,8,1,1
OPP_000687,ACC_000608,LEAD_000276,REP_DACH_01,2024-06-22,,Proposal,162000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Mid-Market,Retail,,,,,,17,10,0,1,0
OPP_000688,ACC_001667,LEAD_005853,REP_AMER_COMM_06,2024-05-12,2024-05-26,Closed Won,53000,1,1,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Financial Services,14,,,,,1,9,6,0,2
OPP_000689,ACC_000361,LEAD_006077,REP_AMER_MM_02,2024-12-17,,Demo,690000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Education,,,,,,12,10,4,1,1
OPP_000690,ACC_000512,LEAD_005456,REP_AMER_COMM_02,2025-05-07,2025-05-14,Closed Won,42000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,7,,,,,2,5,6,0,0
OPP_000691,ACC_001280,LEAD_009880,REP_DACH_02,2025-06-03,2025-08-15,Closed Lost,124000,1,0,1,converted_mql,Partner Referral,EMEA,DACH,Mid-Market,Manufacturing,73,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,9,4,0,1
OPP_000692,ACC_000806,LEAD_003039,REP_ANZ_01,2024-03-16,2024-05-23,Closed Lost,333000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Retail,68,LR_NO_DECISION,No decision,Timing,0,0,7,0,0,5
OPP_000693,ACC_000392,LEAD_005811,REP_UKI_03,2025-04-23,,Demo,185000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Technology,,,,,,3,7,8,1,0
OPP_000694,ACC_000374,LEAD_007123,REP_UKI_02,2025-04-05,2025-06-21,Closed Won,347000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Enterprise,Manufacturing,77,,,,,0,5,5,0,1
OPP_000695,ACC_001601,LEAD_000079,REP_SEU_02,2025-01-29,,Negotiation,125000,0,0,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Mid-Market,Technology,,,,,,23,13,1,1,0
OPP_000696,ACC_000512,LEAD_005045,REP_AMER_MM_08,2024-03-13,2024-04-03,Closed Won,54000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,21,,,,,1,11,2,0,2
OPP_000697,ACC_001674,LEAD_010719,REP_AMER_COMM_01,2024-03-22,2024-05-02,Closed Lost,70000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,41,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,6,1,0,5
OPP_000698,ACC_000894,LEAD_005031,REP_AMER_COMM_02,2025-02-12,2025-02-24,Closed Won,47000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Energy,12,,,,,0,13,0,0,0
OPP_000699,ACC_000176,LEAD_001675,REP_AMER_ENT_07,2025-05-19,2025-08-23,Closed Won,827000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Logistics,96,,,,,1,8,1,0,0
OPP_000700,ACC_000894,LEAD_000293,REP_AMER_COMM_06,2025-04-21,2025-05-16,Closed Lost,28000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Energy,25,LR_PRICE,Price,Commercial,0,0,12,6,0,2
OPP_000701,ACC_000570,LEAD_002726,REP_FRBNLX_02,2024-04-25,,Demo,18000,0,0,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Commercial,Healthcare,,,,,,15,4,5,1,1
OPP_000702,ACC_000782,LEAD_008262,REP_AMER_COMM_03,2025-05-07,,Negotiation,57000,0,0,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Education,,,,,,18,11,7,1,1
OPP_000703,ACC_001248,LEAD_003335,REP_NORDICS_02,2024-08-15,,Proposal,45000,0,0,0,converted_mql,Demo Request,EMEA,NORDICS,Commercial,Financial Services,,,,,,7,11,7,1,1
OPP_000704,ACC_000329,LEAD_005800,REP_INDIA_01,2025-05-10,,Discovery,136000,0,0,0,converted_mql,Demo Request,APJ,INDIA,Mid-Market,Education,,,,,,17,8,4,1,0
OPP_000705,ACC_000409,LEAD_003730,REP_LATAM_02,2025-06-01,2025-06-22,Closed Lost,32000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Manufacturing,21,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,11,3,0,2
OPP_000706,ACC_001366,LEAD_008659,REP_SEU_01,2024-10-09,,Demo,62000,0,0,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Retail,,,,,,14,3,9,1,1
OPP_000707,ACC_002197,LEAD_006909,REP_INDIA_02,2025-04-05,2025-04-21,Closed Lost,41000,1,0,1,converted_mql,Partner Referral,APJ,INDIA,Commercial,Education,16,LR_NO_DECISION,No decision,Timing,0,2,8,0,0,2
OPP_000708,ACC_001720,LEAD_006521,REP_AMER_MM_02,2024-06-05,,Demo,120000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Financial Services,,,,,,18,6,3,1,2
OPP_000709,ACC_000932,LEAD_011030,REP_FRBNLX_03,2024-05-06,2024-07-31,Closed Lost,587000,1,0,1,converted_mql,Demo Request,EMEA,FR_BENELUX,Enterprise,Education,86,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,1,14,1,0,4
OPP_000710,ACC_000127,LEAD_001953,REP_AMER_ENT_06,2024-10-07,2024-12-26,Closed Won,726000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Manufacturing,80,,,,,1,8,5,0,1
OPP_000711,ACC_001868,LEAD_000024,REP_INDIA_02,2024-03-19,2024-04-27,Closed Lost,56000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Manufacturing,39,LR_TIMING,Timing,Timing,0,2,6,5,0,4
OPP_000712,ACC_000757,LEAD_011919,REP_AMER_ENT_06,2024-10-22,2024-10-29,Closed Lost,60000,1,0,1,converted_mql,Demo Request,AMER,LATAM,Commercial,Manufacturing,7,LR_TIMING,Timing,Timing,0,2,13,1,0,2
OPP_000713,ACC_000311,LEAD_000031,REP_AMER_COMM_07,2025-05-20,,Discovery,48000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Logistics,,,,,,6,13,0,1,2
OPP_000714,ACC_000270,LEAD_008359,REP_SEA_01,2024-10-07,2024-12-03,Closed Won,63000,1,1,0,converted_mql,Demo Request,APJ,SEA,Commercial,Technology,57,,,,,2,7,2,0,1
OPP_000715,ACC_001667,LEAD_005941,REP_AMER_COMM_06,2024-04-21,,Demo,57000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,,,,,,9,10,5,1,1
OPP_000716,ACC_000831,LEAD_010272,REP_AMER_COMM_04,2024-04-29,2024-06-07,Closed Lost,70000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,39,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,8,4,0,5
OPP_000717,ACC_001418,LEAD_008449,REP_AMER_MM_04,2025-01-28,2025-03-23,Closed Lost,77000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Public Sector,54,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,5,5,0,4
OPP_000718,ACC_001280,LEAD_005451,REP_DACH_02,2024-08-20,,Proposal,127000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Mid-Market,Manufacturing,,,,,,21,10,11,1,1
OPP_000719,ACC_001353,LEAD_007575,REP_ANZ_02,2024-06-25,,Proposal,13000,0,0,0,converted_mql,Partner Referral,APJ,ANZ,Commercial,Technology,,,,,,18,9,10,1,2
OPP_000720,ACC_000199,LEAD_003490,REP_FRBNLX_03,2025-01-02,2025-02-04,Closed Won,38000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Retail,33,,,,,1,8,4,0,0
OPP_000721,ACC_000570,LEAD_007311,REP_FRBNLX_02,2024-05-09,2024-05-17,Closed Won,40000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Commercial,Healthcare,8,,,,,0,10,2,0,0
OPP_000722,ACC_000307,LEAD_006457,REP_AMER_MM_05,2025-01-02,,Qualification,53000,0,0,0,converted_mql,Partner Referral,EMEA,FR_BENELUX,Commercial,Financial Services,,,,,,8,12,9,1,1
OPP_000723,ACC_000154,LEAD_007328,REP_AMER_COMM_08,2025-02-13,2025-04-10,Closed Lost,41000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Retail,56,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,2,10,1,0,2
OPP_000724,ACC_000220,LEAD_007728,REP_ANZ_02,2025-02-08,2025-03-13,Closed Lost,136000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Technology,33,LR_NO_DECISION,No decision,Timing,0,1,10,3,0,3
OPP_000725,ACC_000775,LEAD_000290,REP_FRBNLX_01,2024-07-27,2024-08-03,Closed Lost,71000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,7,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,9,1,0,4
OPP_000726,ACC_002000,LEAD_010325,REP_INDIA_02,2024-02-29,2024-04-02,Closed Lost,41000,1,0,1,converted_mql,Partner Referral,APJ,INDIA,Commercial,Manufacturing,33,LR_POOR_FIT,Poor fit,Qualification,1,1,10,0,0,2
OPP_000727,ACC_001784,LEAD_006991,REP_SEU_01,2025-05-21,2025-07-31,Closed Won,66000,1,1,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Mid-Market,Manufacturing,71,,,,,1,10,1,0,0
OPP_000728,ACC_001664,LEAD_011465,REP_ANZ_01,2024-10-26,2024-12-16,Closed Lost,61000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Commercial,Technology,51,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,0,11,6,0,4
OPP_000729,ACC_000912,LEAD_002497,REP_AMER_MM_04,2024-05-12,,Negotiation,81000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,,,,,,17,10,7,1,1
OPP_000730,ACC_000770,LEAD_004986,REP_AMER_COMM_06,2024-02-23,2024-04-05,Closed Lost,46000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Healthcare,42,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,2,13,3,0,1
OPP_000731,ACC_000683,LEAD_010278,REP_MEA_01,2025-06-02,2025-07-06,Closed Won,197000,1,1,0,converted_mql,Demo Request,EMEA,MEA,Mid-Market,Technology,34,,,,,2,11,3,0,1
OPP_000732,ACC_000817,LEAD_001494,REP_AMER_MM_02,2025-05-15,2025-07-10,Closed Lost,103000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,56,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,2,9,1,0,2
OPP_000733,ACC_000375,LEAD_007315,REP_AMER_COMM_02,2024-03-06,2024-05-20,Closed Lost,38000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,75,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,9,0,0,4
OPP_000734,ACC_001230,LEAD_000135,REP_AMER_ENT_06,2024-11-04,,Discovery,754000,0,0,0,converted_mql,Paid Search,AMER,AMER_ENT,Enterprise,Technology,,,,,,10,12,11,1,1
OPP_000735,ACC_000975,LEAD_003600,REP_AMER_MM_05,2024-07-07,2024-09-13,Closed Won,100000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,68,,,,,1,18,0,0,1
OPP_000736,ACC_000200,LEAD_011414,REP_AMER_COMM_06,2024-09-17,,Qualification,36000,0,0,0,converted_mql,Partner Referral,AMER,LATAM,Commercial,Public Sector,,,,,,2,14,8,1,1
OPP_000737,ACC_002065,LEAD_001414,REP_SEA_02,2025-03-03,2025-03-18,Closed Lost,65000,1,0,1,converted_mql,Demo Request,AMER,SEA,Commercial,Financial Services,15,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,11,3,0,1
OPP_000738,ACC_000571,LEAD_002988,REP_UKI_01,2025-04-14,2025-05-14,Closed Lost,36000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Education,30,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,9,5,0,1
OPP_000739,ACC_001217,LEAD_003480,REP_AMER_MM_04,2025-01-22,2025-03-14,Closed Lost,67000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Technology,51,LR_NO_DECISION,No decision,Timing,0,2,14,1,0,1
OPP_000740,ACC_000421,LEAD_009074,REP_DACH_03,2024-06-10,,Proposal,232000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Mid-Market,Energy,,,,,,25,6,13,0,2
OPP_000741,ACC_000145,LEAD_006695,REP_AMER_COMM_01,2025-05-02,2025-06-24,Closed Lost,53000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Manufacturing,53,LR_NO_DECISION,No decision,Timing,0,1,9,4,0,3
OPP_000742,ACC_001143,LEAD_009489,REP_AMER_COMM_06,2025-05-26,,Negotiation,83000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Retail,,,,,,24,8,11,1,2
OPP_000743,ACC_000683,LEAD_001029,REP_MEA_01,2025-01-12,2025-02-14,Closed Won,149000,1,1,0,converted_mql,Demo Request,EMEA,MEA,Mid-Market,Technology,33,,,,,0,10,1,0,1
OPP_000744,ACC_001629,LEAD_006339,REP_UKI_03,2024-08-24,2024-10-03,Closed Lost,81000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Manufacturing,40,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,9,6,0,2
