ticket_id,created_at,resolved_at,ticket_category,priority,requester_role,initial_team_selected,final_owner_team,triage_method,ai_confidence_score,reassignment_required,reassignment_delay_hours,hours_to_first_action,hours_to_resolution,sla_policy_id,sla_target_hours,sla_due_at,sla_met,sla_breached,post_ai_launch
TICK_000411,2024-02-17 18:06:00,2024-02-20 07:12:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.4,61.1,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-02-20 18:06:00,1,0,0
TICK_000412,2024-03-03 22:05:00,2024-03-06 04:17:00,automation_bug,P3,customer_success,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.8,54.2,SLA_AUTOMATION_BUG_P3,72,2024-03-06 22:05:00,1,0,0
TICK_000413,2024-03-17 12:28:00,2024-03-20 00:46:00,account_ownership,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,60.3,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-03-20 12:28:00,1,0,0
TICK_000414,2024-02-06 02:13:00,2024-02-09 07:31:00,territory_assignment,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.9,77.3,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-02-09 02:13:00,0,1,0
TICK_000415,2024-01-05 22:24:00,2024-01-08 01:42:00,user_access,P3,marketing_ops,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.0,51.3,SLA_USER_ACCESS_P3,72,2024-01-08 22:24:00,1,0,0
TICK_000416,2024-07-04 16:26:00,2024-07-07 10:08:00,data_quality,P3,sales_manager,CRM Eng,Sales Ops,manual_picklist,,1,9.1,7.0,65.7,SLA_DATA_QUALITY_P3,72,2024-07-07 16:26:00,1,0,0
TICK_000417,2024-09-22 14:37:00,2024-09-24 01:13:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.9,34.6,SLA_LEAD_ROUTING_P3,72,2024-09-25 14:37:00,1,0,0
TICK_000418,2024-02-03 09:56:00,2024-02-05 11:20:00,contracting_issue,P3,sales_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,3.4,49.4,SLA_CONTRACTING_ISSUE_P3,72,2024-02-06 09:56:00,1,0,0
TICK_000419,2024-03-22 06:50:00,2024-03-22 10:38:00,territory_assignment,P1,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.2,3.8,SLA_TERRITORY_ASSIGNMENT_P1,4,2024-03-22 10:50:00,1,0,0
TICK_000420,2024-05-18 17:22:00,2024-05-21 12:52:00,opportunity_update,P3,sales_development,Order Ops,Sales Ops,manual_picklist,,1,9.3,11.8,67.5,SLA_OPPORTUNITY_UPDATE_P3,72,2024-05-21 17:22:00,1,0,0
TICK_000421,2024-09-11 03:19:00,2024-09-13 20:13:00,opportunity_update,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.3,64.9,SLA_OPPORTUNITY_UPDATE_P3,72,2024-09-14 03:19:00,1,0,0
TICK_000422,2024-07-09 05:46:00,2024-07-10 04:58:00,data_quality,P2,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,4.4,5.7,23.2,SLA_DATA_QUALITY_P2,24,2024-07-10 05:46:00,1,0,0
TICK_000423,2024-07-28 22:07:00,2024-07-29 16:19:00,automation_bug,P2,legal,CRM Eng,CRM Eng,manual_picklist,,0,0.0,2.6,18.2,SLA_AUTOMATION_BUG_P2,24,2024-07-29 22:07:00,1,0,0
TICK_000424,2024-06-08 05:32:00,2024-06-10 02:08:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.1,44.6,SLA_LEAD_ROUTING_P3,72,2024-06-11 05:32:00,1,0,0
TICK_000425,2024-04-24 06:25:00,2024-04-25 19:19:00,quote_order_issue,P3,sales_manager,Order Ops,Order Ops,manual_picklist,,0,0.0,4.6,36.9,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-04-27 06:25:00,1,0,0
TICK_000426,2024-02-24 17:10:00,2024-02-25 08:40:00,forecasting_support,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.6,15.5,SLA_FORECASTING_SUPPORT_P2,24,2024-02-25 17:10:00,1,0,0
TICK_000427,2024-08-24 19:36:00,2024-08-24 20:54:00,contracting_issue,P1,sales_manager,Order Ops,Order Ops,manual_picklist,,0,0.0,0.3,1.3,SLA_CONTRACTING_ISSUE_P1,4,2024-08-24 23:36:00,1,0,0
TICK_000428,2024-08-08 07:19:00,2024-08-11 16:55:00,field_sync_issue,P3,sales_rep,Order Ops,CRM Eng,manual_picklist,,1,17.1,13.1,81.6,SLA_FIELD_SYNC_ISSUE_P3,72,2024-08-11 07:19:00,0,1,0
TICK_000429,2024-01-07 21:11:00,2024-01-09 11:17:00,quote_order_issue,P3,marketing_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,5.8,38.1,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-01-10 21:11:00,1,0,0
TICK_000430,2024-07-15 00:39:00,2024-07-15 02:09:00,forecasting_support,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.7,1.5,SLA_FORECASTING_SUPPORT_P1,4,2024-07-15 04:39:00,1,0,0
TICK_000431,2024-01-24 02:10:00,2024-01-25 10:34:00,opportunity_update,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,32.4,SLA_OPPORTUNITY_UPDATE_P3,72,2024-01-27 02:10:00,1,0,0
TICK_000432,2024-07-21 11:40:00,2024-07-23 19:58:00,data_quality,P2,legal,Order Ops,Sales Ops,manual_picklist,,1,30.5,15.6,56.3,SLA_DATA_QUALITY_P2,24,2024-07-22 11:40:00,0,1,0
TICK_000433,2024-08-14 07:09:00,2024-08-14 10:09:00,user_access,P1,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,0.4,3.0,SLA_USER_ACCESS_P1,4,2024-08-14 11:09:00,1,0,0
TICK_000434,2024-02-05 21:26:00,2024-02-06 06:38:00,opportunity_update,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.8,9.2,SLA_OPPORTUNITY_UPDATE_P2,24,2024-02-06 21:26:00,1,0,0
TICK_000435,2024-04-28 20:48:00,2024-05-02 18:12:00,automation_bug,P3,finance,Order Ops,CRM Eng,manual_picklist,,1,24.3,13.7,93.4,SLA_AUTOMATION_BUG_P3,72,2024-05-01 20:48:00,0,1,0
TICK_000436,2024-02-03 21:13:00,2024-02-04 00:31:00,lead_routing,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.2,3.3,SLA_LEAD_ROUTING_P1,4,2024-02-04 01:13:00,1,0,0
TICK_000437,2024-06-04 10:46:00,2024-06-09 02:34:00,field_sync_issue,P3,customer_success,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.3,111.8,SLA_FIELD_SYNC_ISSUE_P3,72,2024-06-07 10:46:00,0,1,0
TICK_000438,2024-09-11 03:43:00,2024-09-11 14:49:00,territory_assignment,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.5,11.1,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-09-12 03:43:00,1,0,0
TICK_000439,2024-01-23 03:54:00,2024-01-26 13:06:00,quote_order_issue,P3,customer_success,Order Ops,Order Ops,manual_picklist,,0,0.0,3.4,81.2,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-01-26 03:54:00,0,1,0
TICK_000440,2024-04-18 22:10:00,2024-04-19 10:58:00,territory_assignment,P1,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,9.0,4.5,12.8,SLA_TERRITORY_ASSIGNMENT_P1,4,2024-04-19 02:10:00,0,1,0
TICK_000441,2024-09-23 15:42:00,2024-09-25 01:59:59,lead_routing,P2,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,22.4,11.5,34.3,SLA_LEAD_ROUTING_P2,24,2024-09-24 15:42:00,0,1,0
TICK_000442,2024-03-23 11:56:00,2024-03-25 08:50:00,field_sync_issue,P2,sales_rep,Sales Ops,CRM Eng,manual_picklist,,1,12.9,7.9,44.9,SLA_FIELD_SYNC_ISSUE_P2,24,2024-03-24 11:56:00,0,1,0
TICK_000443,2024-02-06 05:45:00,2024-02-08 21:21:00,field_sync_issue,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,6.1,63.6,SLA_FIELD_SYNC_ISSUE_P3,72,2024-02-09 05:45:00,1,0,0
TICK_000444,2024-05-13 20:11:00,2024-05-22 03:05:00,automation_bug,P4,finance,CRM Eng,CRM Eng,manual_picklist,,0,0.0,10.1,198.9,SLA_AUTOMATION_BUG_P4,120,2024-05-18 20:11:00,0,1,0
TICK_000445,2024-05-19 07:49:00,2024-05-22 00:43:00,contracting_issue,P3,finance,Order Ops,Order Ops,manual_picklist,,0,0.0,2.6,64.9,SLA_CONTRACTING_ISSUE_P3,72,2024-05-22 07:49:00,1,0,0
TICK_000446,2024-06-30 14:06:00,2024-07-01 22:18:00,account_ownership,P2,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,9.3,7.4,32.2,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-07-01 14:06:00,0,1,0
TICK_000447,2024-03-26 23:35:00,2024-03-28 11:29:00,field_sync_issue,P2,legal,Sales Ops,CRM Eng,manual_picklist,,1,23.1,12.3,35.9,SLA_FIELD_SYNC_ISSUE_P2,24,2024-03-27 23:35:00,0,1,0
TICK_000448,2024-09-18 20:29:00,2024-09-20 23:05:00,opportunity_update,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,30.0,15.9,50.6,SLA_OPPORTUNITY_UPDATE_P2,24,2024-09-19 20:29:00,0,1,0
TICK_000449,2024-05-22 18:31:00,2024-05-27 02:01:00,reporting_request,P3,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,7.4,6.5,103.5,SLA_REPORTING_REQUEST_P3,72,2024-05-25 18:31:00,0,1,0
TICK_000450,2024-03-19 11:31:00,2024-03-22 06:36:59,data_quality,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.4,67.1,SLA_DATA_QUALITY_P3,72,2024-03-22 11:31:00,1,0,0
TICK_000451,2024-09-20 02:01:00,2024-09-21 09:55:00,lead_routing,P2,marketing_ops,CRM Eng,Sales Ops,manual_picklist,,1,11.7,7.2,31.9,SLA_LEAD_ROUTING_P2,24,2024-09-21 02:01:00,0,1,0
TICK_000452,2024-09-10 09:30:00,2024-09-15 01:42:00,reporting_request,P4,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,21.9,112.2,SLA_REPORTING_REQUEST_P4,120,2024-09-15 09:30:00,1,0,0
TICK_000453,2024-05-16 18:56:00,2024-05-17 18:14:00,automation_bug,P2,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,3.7,23.3,SLA_AUTOMATION_BUG_P2,24,2024-05-17 18:56:00,1,0,0
TICK_000454,2024-01-07 19:26:00,2024-01-09 00:38:00,territory_assignment,P2,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,11.0,6.7,29.2,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-01-08 19:26:00,0,1,0
TICK_000455,2024-06-12 13:16:00,2024-06-15 08:40:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,6.9,67.4,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-06-15 13:16:00,1,0,0
TICK_000456,2024-06-01 02:59:00,2024-06-06 23:10:59,reporting_request,P4,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.2,140.2,SLA_REPORTING_REQUEST_P4,120,2024-06-06 02:59:00,0,1,0
TICK_000457,2024-02-10 14:05:00,2024-02-13 10:05:00,territory_assignment,P3,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,68.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-02-13 14:05:00,1,0,0
TICK_000458,2024-06-22 17:29:00,2024-06-23 16:47:00,forecasting_support,P2,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.1,23.3,SLA_FORECASTING_SUPPORT_P2,24,2024-06-23 17:29:00,1,0,0
TICK_000459,2024-08-18 09:30:00,2024-08-20 01:30:00,territory_assignment,P2,sales_ops,Order Ops,Sales Ops,manual_picklist,,1,20.8,11.0,40.0,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-08-19 09:30:00,0,1,0
TICK_000460,2024-01-30 00:28:00,2024-01-31 04:10:00,lead_routing,P2,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,13.4,10.0,27.7,SLA_LEAD_ROUTING_P2,24,2024-01-31 00:28:00,0,1,0
TICK_000461,2024-07-17 04:55:00,2024-07-18 22:49:00,user_access,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,6.9,41.9,SLA_USER_ACCESS_P3,72,2024-07-20 04:55:00,1,0,0
TICK_000462,2024-02-08 10:25:00,2024-02-10 06:49:00,lead_routing,P3,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.6,44.4,SLA_LEAD_ROUTING_P3,72,2024-02-11 10:25:00,1,0,0
TICK_000463,2024-07-24 04:58:00,2024-07-25 16:45:59,lead_routing,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.3,35.8,SLA_LEAD_ROUTING_P3,72,2024-07-27 04:58:00,1,0,0
TICK_000464,2024-04-24 20:04:00,2024-04-25 20:28:00,automation_bug,P2,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.0,24.4,SLA_AUTOMATION_BUG_P2,24,2024-04-25 20:04:00,0,1,0
TICK_000465,2024-01-02 18:44:00,2024-01-03 10:26:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.0,15.7,SLA_LEAD_ROUTING_P2,24,2024-01-03 18:44:00,1,0,0
TICK_000466,2024-09-21 17:35:00,2024-09-22 21:53:00,automation_bug,P2,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.3,28.3,SLA_AUTOMATION_BUG_P2,24,2024-09-22 17:35:00,0,1,0
TICK_000467,2024-02-15 11:14:00,2024-02-24 21:38:00,automation_bug,P4,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,29.8,226.4,SLA_AUTOMATION_BUG_P4,120,2024-02-20 11:14:00,0,1,0
TICK_000468,2024-06-12 07:13:00,2024-06-15 01:31:00,territory_assignment,P2,sales_ops,CRM Eng,Sales Ops,manual_picklist,,1,20.7,12.1,66.3,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-06-13 07:13:00,0,1,0
TICK_000469,2024-02-19 17:43:00,2024-02-25 14:49:00,data_quality,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,10.8,141.1,SLA_DATA_QUALITY_P4,120,2024-02-24 17:43:00,0,1,0
TICK_000470,2024-09-12 15:38:00,2024-09-13 08:56:00,lead_routing,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.4,17.3,SLA_LEAD_ROUTING_P2,24,2024-09-13 15:38:00,1,0,0
TICK_000471,2024-07-21 07:36:00,2024-07-23 07:12:00,forecasting_support,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,26.8,13.1,47.6,SLA_FORECASTING_SUPPORT_P2,24,2024-07-22 07:36:00,0,1,0
TICK_000472,2024-08-08 09:03:00,2024-08-09 07:33:00,lead_routing,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.7,22.5,SLA_LEAD_ROUTING_P2,24,2024-08-09 09:03:00,1,0,0
TICK_000473,2024-04-28 09:35:00,2024-05-01 11:41:00,quote_order_issue,P3,sales_ops,CRM Eng,Order Ops,manual_picklist,,1,14.8,10.3,74.1,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-05-01 09:35:00,0,1,0
TICK_000474,2024-05-08 01:58:00,2024-05-11 08:58:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,7.7,79.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-05-11 01:58:00,0,1,0
TICK_000475,2024-06-22 19:01:00,2024-06-24 10:01:00,user_access,P3,sales_manager,Sales Ops,CRM Eng,manual_picklist,,1,13.7,11.2,39.0,SLA_USER_ACCESS_P3,72,2024-06-25 19:01:00,1,0,0
TICK_000476,2024-08-03 00:28:00,2024-08-04 21:16:00,lead_routing,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.0,44.8,SLA_LEAD_ROUTING_P3,72,2024-08-06 00:28:00,1,0,0
TICK_000477,2024-08-20 01:29:00,2024-08-21 21:47:00,territory_assignment,P2,marketing_ops,CRM Eng,Sales Ops,manual_picklist,,1,26.0,13.0,44.3,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-08-21 01:29:00,0,1,0
TICK_000478,2024-01-05 21:53:00,2024-01-06 20:05:00,data_quality,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.7,22.2,SLA_DATA_QUALITY_P2,24,2024-01-06 21:53:00,1,0,0
TICK_000479,2024-06-30 19:16:00,2024-07-03 03:22:00,reporting_request,P3,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.0,56.1,SLA_REPORTING_REQUEST_P3,72,2024-07-03 19:16:00,1,0,0
TICK_000480,2024-01-30 21:28:00,2024-02-04 12:16:00,contracting_issue,P4,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,17.1,110.8,SLA_CONTRACTING_ISSUE_P4,120,2024-02-04 21:28:00,1,0,0
TICK_000481,2024-03-19 21:43:00,2024-03-21 06:25:00,lead_routing,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.9,32.7,SLA_LEAD_ROUTING_P3,72,2024-03-22 21:43:00,1,0,0
TICK_000482,2024-08-15 06:03:00,2024-08-16 06:15:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.6,24.2,SLA_LEAD_ROUTING_P2,24,2024-08-16 06:03:00,0,1,0
TICK_000483,2024-03-09 15:48:00,2024-03-11 00:24:00,opportunity_update,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.2,32.6,SLA_OPPORTUNITY_UPDATE_P3,72,2024-03-12 15:48:00,1,0,0
TICK_000484,2024-08-06 07:49:00,2024-08-07 20:01:00,opportunity_update,P2,sales_ops,CRM Eng,Sales Ops,manual_picklist,,1,13.9,9.2,36.2,SLA_OPPORTUNITY_UPDATE_P2,24,2024-08-07 07:49:00,0,1,0
TICK_000485,2024-05-06 20:43:00,2024-05-07 23:13:00,quote_order_issue,P2,sales_manager,CRM Eng,Order Ops,manual_picklist,,1,2.7,2.8,26.5,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-05-07 20:43:00,0,1,0
TICK_000486,2024-03-04 17:38:00,2024-03-05 10:56:00,quote_order_issue,P2,sales_development,Order Ops,Order Ops,manual_picklist,,0,0.0,1.9,17.3,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-03-05 17:38:00,1,0,0
TICK_000487,2024-04-01 13:44:00,2024-04-05 03:02:00,quote_order_issue,P4,sales_rep,Sales Ops,Order Ops,manual_picklist,,1,19.9,17.1,85.3,SLA_QUOTE_ORDER_ISSUE_P4,120,2024-04-06 13:44:00,1,0,0
TICK_000488,2024-05-25 10:46:00,2024-05-27 07:22:00,territory_assignment,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,29.9,14.9,44.6,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-05-26 10:46:00,0,1,0
TICK_000489,2024-07-28 15:54:00,2024-07-29 10:48:00,opportunity_update,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.1,18.9,SLA_OPPORTUNITY_UPDATE_P2,24,2024-07-29 15:54:00,1,0,0
TICK_000490,2024-06-15 01:25:00,2024-06-20 19:19:00,automation_bug,P4,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,12.3,137.9,SLA_AUTOMATION_BUG_P4,120,2024-06-20 01:25:00,0,1,0
TICK_000491,2024-09-12 16:27:00,2024-09-13 14:21:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,7.3,21.9,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-09-15 16:27:00,1,0,0
TICK_000492,2024-08-25 18:38:00,2024-08-26 15:02:00,user_access,P2,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,2.1,20.4,SLA_USER_ACCESS_P2,24,2024-08-26 18:38:00,1,0,0
TICK_000493,2024-07-25 10:11:00,2024-07-29 11:05:00,territory_assignment,P4,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,14.3,96.9,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-07-30 10:11:00,1,0,0
TICK_000494,2024-06-14 06:51:00,2024-06-15 00:57:00,account_ownership,P2,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,18.1,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-06-15 06:51:00,1,0,0
TICK_000495,2024-03-20 10:46:00,2024-03-23 04:16:00,field_sync_issue,P3,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.3,65.5,SLA_FIELD_SYNC_ISSUE_P3,72,2024-03-23 10:46:00,1,0,0
TICK_000496,2024-04-23 01:37:00,2024-04-26 07:19:00,account_ownership,P3,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,15.7,12.2,77.7,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-04-26 01:37:00,0,1,0
TICK_000497,2024-02-02 13:18:00,2024-02-04 11:54:00,contracting_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,5.9,46.6,SLA_CONTRACTING_ISSUE_P3,72,2024-02-05 13:18:00,1,0,0
TICK_000498,2024-04-12 12:20:00,2024-04-14 03:56:00,account_ownership,P2,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,11.0,9.2,39.6,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-04-13 12:20:00,0,1,0
TICK_000499,2024-09-10 20:26:00,2024-09-13 20:56:00,lead_routing,P4,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,2.5,13.9,72.5,SLA_LEAD_ROUTING_P4,120,2024-09-15 20:26:00,1,0,0
TICK_000500,2024-04-26 16:39:00,2024-04-26 20:09:00,account_ownership,P1,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.2,3.5,SLA_ACCOUNT_OWNERSHIP_P1,4,2024-04-26 20:39:00,1,0,0
TICK_000501,2024-02-01 03:46:00,2024-02-01 23:34:00,territory_assignment,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,19.8,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-02-02 03:46:00,1,0,0
TICK_000502,2024-06-27 15:40:00,2024-06-30 14:45:59,data_quality,P3,sales_manager,Order Ops,Sales Ops,manual_picklist,,1,20.7,17.3,71.1,SLA_DATA_QUALITY_P3,72,2024-06-30 15:40:00,1,0,0
TICK_000503,2024-09-20 18:55:00,2024-09-27 09:19:00,lead_routing,P4,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,13.8,21.8,158.4,SLA_LEAD_ROUTING_P4,120,2024-09-25 18:55:00,0,1,0
TICK_000504,2024-08-25 16:57:00,2024-08-26 23:09:00,forecasting_support,P2,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.1,30.2,SLA_FORECASTING_SUPPORT_P2,24,2024-08-26 16:57:00,0,1,0
TICK_000505,2024-03-16 02:42:00,2024-03-20 02:48:00,quote_order_issue,P4,marketing_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,17.4,96.1,SLA_QUOTE_ORDER_ISSUE_P4,120,2024-03-21 02:42:00,1,0,0
TICK_000506,2024-05-04 08:22:00,2024-05-06 12:16:00,opportunity_update,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.8,51.9,SLA_OPPORTUNITY_UPDATE_P3,72,2024-05-07 08:22:00,1,0,0
TICK_000507,2024-05-25 11:35:00,2024-06-01 07:41:00,territory_assignment,P4,legal,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.6,164.1,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-05-30 11:35:00,0,1,0
TICK_000508,2024-03-08 21:25:00,2024-03-09 04:55:00,opportunity_update,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.0,7.5,SLA_OPPORTUNITY_UPDATE_P2,24,2024-03-09 21:25:00,1,0,0
TICK_000509,2024-03-14 14:37:00,2024-03-16 07:31:00,automation_bug,P2,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.9,40.9,SLA_AUTOMATION_BUG_P2,24,2024-03-15 14:37:00,0,1,0
TICK_000510,2024-03-05 20:48:00,2024-03-08 02:42:00,reporting_request,P2,marketing_ops,CRM Eng,Sales Ops,manual_picklist,,1,19.7,13.0,53.9,SLA_REPORTING_REQUEST_P2,24,2024-03-06 20:48:00,0,1,0
TICK_000511,2024-09-29 12:22:00,2024-09-30 04:16:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.9,15.9,SLA_LEAD_ROUTING_P2,24,2024-09-30 12:22:00,1,0,0
TICK_000512,2024-07-23 09:30:00,2024-07-23 23:24:00,reporting_request,P2,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.9,13.9,SLA_REPORTING_REQUEST_P2,24,2024-07-24 09:30:00,1,0,0
TICK_000513,2024-08-18 09:02:00,2024-08-19 13:44:00,data_quality,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.7,28.7,SLA_DATA_QUALITY_P2,24,2024-08-19 09:02:00,0,1,0
TICK_000514,2024-08-11 17:44:00,2024-08-15 16:08:00,account_ownership,P3,sales_ops,Order Ops,Sales Ops,manual_picklist,,1,28.7,19.3,94.4,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-08-14 17:44:00,0,1,0
TICK_000515,2024-09-19 19:29:00,2024-09-21 02:35:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.3,31.1,SLA_LEAD_ROUTING_P3,72,2024-09-22 19:29:00,1,0,0
TICK_000516,2024-01-29 20:27:00,2024-01-30 03:45:00,contracting_issue,P1,sales_rep,CRM Eng,Order Ops,manual_picklist,,1,5.0,2.6,7.3,SLA_CONTRACTING_ISSUE_P1,4,2024-01-30 00:27:00,0,1,0
TICK_000517,2024-08-29 13:31:00,2024-09-01 10:01:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.8,68.5,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-09-01 13:31:00,1,0,0
TICK_000518,2024-01-19 05:12:00,2024-01-24 03:54:00,territory_assignment,P4,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,32.1,37.5,118.7,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-01-24 05:12:00,1,0,0
TICK_000519,2024-05-10 06:35:00,2024-05-10 22:29:00,territory_assignment,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,15.9,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-05-11 06:35:00,1,0,0
TICK_000520,2024-06-11 20:44:00,2024-06-14 11:20:00,reporting_request,P3,customer_success,CRM Eng,Sales Ops,manual_picklist,,1,25.2,13.9,62.6,SLA_REPORTING_REQUEST_P3,72,2024-06-14 20:44:00,1,0,0
